customer_id,customer_name,gender,age,city,customer_segment
C02582,Ahmed Khan,Male,57,Riyadh,Standard
C02583,Saad Saleh,Male,66,Dammam,Value
C02584,Saad Ibrahim,Male,25,Medina,Standard
C02585,Reem Farooq,Male,64,Medina,Standard
C02586,Reem Al-Qahtani,Male,41,Khobar,Value
C02587,Hassan Ansari,Female,43,Mecca,Standard
C02588,Aisha Saeed,Male,65,Taif,Standard
C02589,Mohammed Farooq,Female,33,Dammam,Standard
C02590,Reem Rahman,Female,27,Riyadh,Standard
C02591,Omar Mahmoud,Male,46,Khobar,Standard
C02592,Sara Ibrahim,Male,66,Medina,Standard
C02593,Hassan Abdullah,Female,61,Jeddah,Standard
C02594,Khalid Mahmoud,Male,70,Medina,Value
C02595,Maha Ali,Female,67,Khobar,Standard
C02596,Nora Yousuf,Male,26,Dammam,Standard
C02597,Mohammed Ahmed,Female,56,Jeddah,Standard
C02598,Reem Al-Qahtani,Male,25,Jeddah,Value
C02599,Huda Yousuf,Male,64,Medina,Standard
C02600,Faisal Yousuf,Male,66,Mecca,Standard
C02601,Amal Ansari,Male,22,Khobar,Value
C02602,Yousef Al-Qahtani,Male,19,Taif,Value
C02603,Aisha Mahmoud,Female,47,Dammam,Standard
C02604,Nora Saleh,Female,18,Dammam,Standard
C02605,Amal Hassan,Male,44,Jeddah,Premium
C02606,Reem Malik,Male,53,Khobar,Standard
C02607,Khalid Yousuf,Male,63,Medina,Premium
C02608,Maha Ahmed,Female,52,Riyadh,Value
C02609,Omar Ansari,Male,64,Taif,Standard
C02610,Mohammed Ibrahim,Female,48,Mecca,Standard
C02611,Saad Abdullah,Female,55,Khobar,Standard
C02612,Sara Hassan,Female,51,Jeddah,Standard
C02613,Lina Abdullah,Male,48,Jeddah,Standard
C02614,Reem Abdullah,Female,56,Taif,Premium
C02615,Ibrahim Hassan,Male,34,Riyadh,Value
C02616,Khalid Mahmoud,Male,57,Medina,Value
C02617,Nora Ali,Male,21,Jeddah,Value
C02618,Sara Hassan,Female,30,Riyadh,Premium
C02619,Huda Hassan,Female,52,Dammam,Standard
C02620,Lina Hassan,Male,63,Taif,Standard
C02621,Khalid Ansari,Female,18,Mecca,Standard
C02622,Fatimah Saleh,Male,37,Riyadh,Value
C02623,Nora Hassan,Female,69,Medina,Value
C02624,Abdullah Rahman,Female,42,Medina,Premium
C02625,Ibrahim Abdullah,Male,48,Medina,Standard
C02626,Faisal Abdullah,Male,25,Dammam,Standard
C02627,Ibrahim Al-Qahtani,Male,45,Khobar,Standard
C02628,Aisha Yousuf,Female,53,Riyadh,Standard
C02629,Aisha Mahmoud,Female,19,Khobar,Premium
C02630,Omar Yousuf,Male,48,Riyadh,Standard
C02631,Maha Ali,Male,18,Jeddah,Premium
C02632,Maryam Mahmoud,Male,20,Khobar,Value
C02633,Lina Ibrahim,Female,36,Taif,Premium
C02634,Reem Ahmed,Female,64,Taif,Value
C02635,Ibrahim Ali,Male,37,Riyadh,Standard
C02636,Omar Ansari,Male,36,Dammam,Value
C02637,Hassan Mahmoud,Female,57,Mecca,Standard
C02638,Fatimah Ansari,Male,30,Medina,Standard
C02639,Faisal Al-Qahtani,Male,60,Mecca,Premium
C02640,Sara Mahmoud,Male,39,Dammam,Standard
C02641,Yousef Rahman,Male,59,Medina,Premium
C02642,Ibrahim Abdullah,Male,37,Medina,Standard
C02643,Reem Khan,Male,51,Riyadh,Premium
C02644,Lina Al-Qahtani,Male,58,Khobar,Premium
C02645,Yousef Ahmed,Male,19,Riyadh,Premium
C02646,Maryam Ali,Female,44,Medina,Standard
C02647,Huda Ahmed,Male,58,Mecca,Value
C02648,Reem Al-Qahtani,Male,65,Medina,Premium
C02649,Lina Malik,Male,27,Medina,Standard
C02650,Khalid Farooq,Male,45,Taif,Standard
C02651,Reem Saleh,Male,56,Jeddah,Value
C02652,Maryam Mahmoud,Female,60,Riyadh,Standard
C02653,Nora Ansari,Female,54,Dammam,Value
C02654,Khalid Hassan,Male,31,Mecca,Premium
C02655,Saad Khan,Male,66,Dammam,Value
C02656,Ahmed Rahman,Male,46,Riyadh,Value
C02657,Ibrahim Rahman,Female,42,Jeddah,Standard
C02658,Amal Saleh,Male,43,Khobar,Value
C02659,Omar Al-Qahtani,Female,68,Medina,Value
C02660,Abdullah Ansari,Male,39,Jeddah,Value
C02661,Maryam Abdullah,Female,59,Medina,Standard
C02662,Maha Al-Qahtani,Male,48,Jeddah,Standard
C02663,Yousef Al-Qahtani,Male,51,Taif,Standard
C02664,Aisha Mahmoud,Male,31,Riyadh,Premium
C02665,Faisal Ahmed,Male,32,Khobar,Premium
C02666,Omar Rahman,Male,67,Jeddah,Standard
C02667,Abdullah Ansari,Male,67,Taif,Standard
C02668,Nora Saleh,Male,29,Dammam,Value
C02669,Hassan Ali,Female,55,Riyadh,Standard
C02670,Maha Ansari,Male,24,Taif,Value
C02671,Maha Saeed,Male,22,Mecca,Standard
C02672,Hassan Ibrahim,Male,63,Riyadh,Standard
C02673,Hassan Ahmed,Female,22,Riyadh,Premium
C02674,Reem Ali,Male,55,Riyadh,Standard
C02675,Hassan Hassan,Male,54,Riyadh,Premium
C02676,Ibrahim Yousuf,Male,20,Taif,Value
C02677,Huda Ibrahim,Male,54,Medina,Standard
C02678,Nora Ali,Male,50,Taif,Standard
C02679,Aisha Rahman,Female,42,Riyadh,Premium
C02680,Lina Farooq,Female,36,Khobar,Standard
C02681,Lina Mahmoud,Female,28,Riyadh,Standard
C02682,Yousef Rahman,Male,61,Taif,Standard
C02683,Lina Ali,Female,64,Khobar,Standard
C02684,Maryam Hassan,Male,37,Medina,Standard
C02685,Aisha Ahmed,Female,47,Jeddah,Standard
C02686,Nora Khan,Male,62,Riyadh,Standard
C02687,Huda Hassan,Male,56,Khobar,Standard
C02688,Nora Mahmoud,Male,18,Riyadh,Value
C02689,Reem Hassan,Female,21,Khobar,Standard
C02690,Faisal Ibrahim,Female,22,Jeddah,Standard
C02691,Maha Rahman,Female,60,Khobar,Standard
C02692,Faisal Ali,Male,39,Dammam,Value
C02693,Sara Malik,Male,55,Jeddah,Premium
C02694,Abdullah Rahman,Male,64,Taif,Premium
C02695,Saad Abdullah,Female,42,Riyadh,Standard
C02696,Huda Saeed,Male,34,Medina,Standard
C02697,Nora Yousuf,Male,39,Medina,Premium
C02698,Omar Ahmed,Female,23,Khobar,Value
C02699,Ibrahim Ansari,Male,55,Medina,Standard
C02700,Aisha Abdullah,Male,58,Taif,Premium
C02701,Ibrahim Ibrahim,Male,21,Jeddah,Value
C02702,Maryam Hassan,Female,59,Taif,Premium
C02703,Mohammed Ahmed,Male,34,Jeddah,Standard
C02704,Sara Saleh,Male,27,Mecca,Standard
C02705,Fatimah Khan,Male,48,Taif,Value
C02706,Aisha Malik,Female,42,Medina,Value
C02707,Amal Khan,Male,60,Medina,Standard
C02708,Saad Ibrahim,Male,53,Dammam,Standard
C02709,Amal Ali,Female,49,Dammam,Premium
C02710,Omar Ansari,Male,52,Dammam,Premium
C02711,Maha Ali,Male,63,Mecca,Standard
C02712,Huda Farooq,Male,39,Taif,Standard
C02713,Lina Khan,Male,63,Dammam,Value
C02714,Lina Ansari,Male,45,Medina,Value
C02715,Aisha Ansari,Female,55,Medina,Standard
C02716,Sara Malik,Female,34,Mecca,Value
C02717,Abdullah Yousuf,Male,56,Riyadh,Standard
C02718,Huda Saleh,Female,39,Medina,Standard
C02719,Khalid Hassan,Male,64,Riyadh,Value
C02720,Hassan Ansari,Female,57,Medina,Standard
C02721,Aisha Farooq,Female,65,Medina,Standard
C02722,Saad Khan,Female,30,Dammam,Standard
C02723,Fatimah Abdullah,Male,52,Taif,Standard
C02724,Fatimah Ahmed,Male,64,Khobar,Standard
C02725,Mohammed Mahmoud,Female,62,Riyadh,Standard
C02726,Sara Abdullah,Female,53,Riyadh,Value
C02727,Sara Ibrahim,Male,44,Mecca,Value
C02728,Nora Malik,Male,29,Taif,Standard
C02729,Maha Ansari,Female,64,Dammam,Value
C02730,Omar Khan,Male,68,Taif,Standard
C02731,Mohammed Hassan,Female,41,Dammam,Premium
C02732,Saad Saleh,Female,61,Taif,Value
C02733,Saad Ibrahim,Male,43,Riyadh,Value
C02734,Hassan Ali,Female,22,Dammam,Standard
C02735,Maryam Saeed,Female,39,Jeddah,Standard
C02736,Nora Mahmoud,Male,60,Medina,Standard
C02737,Fatimah Saleh,Male,54,Riyadh,Standard
C02738,Yousef Ibrahim,Male,28,Medina,Premium
C02739,Hassan Mahmoud,Male,30,Mecca,Value
C02740,Omar Ibrahim,Female,68,Medina,Value
C02741,Lina Rahman,Male,61,Taif,Standard
C02742,Abdullah Saeed,Female,31,Taif,Standard
C02743,Yousef Abdullah,Male,32,Medina,Standard
C02744,Maryam Mahmoud,Female,50,Khobar,Premium
C02745,Mohammed Khan,Male,64,Mecca,Standard
C02746,Saad Al-Qahtani,Male,39,Dammam,Premium
C02747,Abdullah Rahman,Female,67,Khobar,Standard
C02748,Maryam Al-Qahtani,Male,26,Dammam,Standard
C02749,Hassan Saeed,Male,64,Riyadh,Standard
C02750,Khalid Ansari,Female,54,Taif,Value
C02751,Nora Hassan,Male,68,Dammam,Standard
C02752,Faisal Ali,Male,36,Taif,Standard
C02753,Hassan Mahmoud,Male,65,Riyadh,Value
C02754,Ibrahim Ahmed,Female,39,Dammam,Value
C02755,Saad Khan,Male,42,Mecca,Standard
C02756,Nora Khan,Female,65,Taif,Premium
C02757,Ahmed Yousuf,Male,34,Jeddah,Value
C02758,Sara Hassan,Male,57,Riyadh,Premium
C02759,Fatimah Saleh,Female,69,Mecca,Standard
C02760,Maryam Saleh,Female,62,Jeddah,Value
C02761,Saad Saleh,Female,42,Medina,Standard
C02762,Fatimah Farooq,Male,68,Medina,Standard
C02763,Reem Hassan,Male,56,Khobar,Standard
C02764,Ibrahim Hassan,Female,60,Dammam,Standard
C02765,Omar Hassan,Female,68,Mecca,Standard
C02766,Hassan Malik,Female,54,Dammam,Value
C02767,Saad Ahmed,Male,63,Taif,Value
C02768,Faisal Ansari,Male,40,Taif,Standard
C02769,Mohammed Rahman,Male,26,Khobar,Value
C02770,Yousef Hassan,Female,26,Taif,Value
C02771,Reem Rahman,Female,22,Taif,Standard
C02772,Maha Saleh,Female,36,Dammam,Premium
C02773,Abdullah Hassan,Male,62,Jeddah,Value
C02774,Huda Hassan,Male,49,Jeddah,Premium
C02775,Khalid Ansari,Female,58,Mecca,Value
C02776,Khalid Mahmoud,Male,38,Medina,Standard
C02777,Mohammed Ahmed,Male,44,Riyadh,Standard
C02778,Maryam Yousuf,Female,53,Taif,Standard
C02779,Ahmed Ahmed,Male,48,Riyadh,Standard
C02780,Saad Ibrahim,Female,25,Dammam,Value
C02781,Huda Ansari,Male,55,Riyadh,Premium
C02782,Omar Hassan,Male,45,Riyadh,Standard
C02783,Amal Rahman,Female,39,Medina,Value
C02784,Ibrahim Rahman,Female,30,Medina,Standard
C02785,Sara Ansari,Male,38,Khobar,Standard
C02786,Maha Al-Qahtani,Male,50,Dammam,Standard
C02787,Nora Rahman,Female,47,Riyadh,Value
C02788,Saad Yousuf,Female,65,Taif,Standard
C02789,Khalid Khan,Male,63,Dammam,Standard
C02790,Omar Ali,Female,51,Mecca,Standard
C02791,Hassan Hassan,Female,61,Medina,Standard
C02792,Hassan Al-Qahtani,Male,64,Jeddah,Value
C02793,Mohammed Hassan,Male,29,Dammam,Value
C02794,Faisal Ali,Female,63,Khobar,Value
C02795,Aisha Farooq,Female,39,Taif,Value
C02796,Nora Ansari,Male,35,Jeddah,Standard
C02797,Sara Ibrahim,Male,67,Mecca,Value
C02798,Maha Abdullah,Male,46,Medina,Premium
C02799,Nora Mahmoud,Female,27,Taif,Standard
C02800,Yousef Khan,Male,67,Dammam,Value
C02801,Yousef Ahmed,Male,50,Khobar,Value
C02802,Huda Ansari,Male,48,Taif,Standard
C02803,Reem Mahmoud,Male,59,Medina,Standard
C02804,Amal Khan,Female,62,Taif,Standard
C02805,Yousef Yousuf,Male,46,Dammam,Standard
C02806,Fatimah Ahmed,Male,19,Riyadh,Premium
C02807,Yousef Rahman,Female,66,Riyadh,Value
C02808,Nora Rahman,Female,29,Mecca,Standard
C02809,Sara Farooq,Male,31,Riyadh,Standard
C02810,Mohammed Ahmed,Female,65,Medina,Value
C02811,Khalid Ibrahim,Male,43,Mecca,Value
C02812,Reem Al-Qahtani,Male,26,Medina,Standard
C02813,Nora Rahman,Female,31,Dammam,Standard
C02814,Fatimah Abdullah,Male,26,Riyadh,Value
C02815,Faisal Abdullah,Male,27,Dammam,Standard
C02816,Maryam Al-Qahtani,Female,19,Jeddah,Value
C02817,Ahmed Al-Qahtani,Male,59,Jeddah,Premium
C02818,Mohammed Khan,Male,53,Riyadh,Value
C02819,Hassan Ali,Male,28,Jeddah,Value
C02820,Sara Saeed,Male,53,Dammam,Value
C02821,Maha Ahmed,Female,24,Khobar,Standard
C02822,Yousef Yousuf,Male,53,Taif,Premium
C02823,Yousef Abdullah,Female,29,Jeddah,Standard
C02824,Khalid Ali,Male,18,Riyadh,Standard
C02825,Fatimah Ahmed,Male,23,Medina,Standard
C02826,Yousef Malik,Female,27,Jeddah,Value
C02827,Huda Ansari,Male,51,Taif,Standard
C02828,Reem Abdullah,Female,51,Riyadh,Value
C02829,Maha Saleh,Female,59,Taif,Value
C02830,Mohammed Rahman,Female,46,Riyadh,Standard
C02831,Maha Rahman,Male,25,Taif,Standard
C02832,Lina Ali,Male,58,Mecca,Standard
C02833,Omar Farooq,Female,25,Taif,Standard
C02834,Aisha Mahmoud,Male,57,Dammam,Standard
C02835,Yousef Farooq,Male,32,Khobar,Value
C02836,Reem Abdullah,Male,54,Taif,Standard
C02837,Amal Saeed,Female,54,Dammam,Standard
C02838,Reem Al-Qahtani,Male,62,Jeddah,Premium
C02839,Maha Saleh,Female,27,Taif,Standard
C02840,Maha Saleh,Female,45,Jeddah,Premium
C02841,Omar Malik,Male,35,Dammam,Value
C02842,Yousef Ahmed,Female,19,Riyadh,Value
C02843,Huda Yousuf,Female,60,Mecca,Standard
C02844,Amal Ibrahim,Male,47,Dammam,Standard
C02845,Ibrahim Ibrahim,Male,33,Taif,Value
C02846,Khalid Saeed,Male,68,Riyadh,Value
C02847,Nora Ali,Male,27,Taif,Value
C02848,Reem Mahmoud,Female,69,Medina,Standard
C02849,Mohammed Farooq,Male,57,Mecca,Standard
C02850,Reem Hassan,Male,68,Khobar,Standard
C02851,Fatimah Rahman,Female,66,Khobar,Standard
C02852,Ibrahim Rahman,Male,34,Riyadh,Standard
C02853,Saad Al-Qahtani,Female,53,Mecca,Value
C02854,Abdullah Ansari,Male,19,Dammam,Standard
C02855,Amal Ibrahim,Male,65,Mecca,Value
C02856,Nora Rahman,Female,20,Dammam,Standard
C02857,Maryam Hassan,Male,38,Riyadh,Value
C02858,Khalid Ali,Male,54,Medina,Standard
C02859,Huda Ahmed,Female,57,Medina,Standard
C02860,Hassan Hassan,Male,52,Khobar,Value
C02861,Maryam Ibrahim,Female,40,Riyadh,Standard
C02862,Saad Ali,Male,57,Dammam,Value
C02863,Hassan Yousuf,Male,29,Riyadh,Value
C02864,Omar Khan,Male,26,Taif,Standard
C02865,Saad Farooq,Female,52,Khobar,Value
C02866,Nora Mahmoud,Female,61,Riyadh,Value
C02867,Fatimah Abdullah,Male,19,Jeddah,Standard
C02868,Fatimah Farooq,Female,46,Medina,Premium
C02869,Yousef Hassan,Male,51,Riyadh,Standard
C02870,Amal Yousuf,Male,37,Jeddah,Standard
C02871,Mohammed Khan,Female,32,Riyadh,Value
C02872,Nora Farooq,Male,41,Medina,Value
C02873,Yousef Ibrahim,Female,31,Khobar,Standard
C02874,Reem Ansari,Female,39,Mecca,Standard
C02875,Mohammed Saeed,Male,30,Dammam,Value
C02876,Maryam Farooq,Female,21,Dammam,Standard
C02877,Reem Al-Qahtani,Female,33,Medina,Value
C02878,Khalid Yousuf,Female,22,Jeddah,Standard
C02879,Omar Ibrahim,Male,38,Taif,Standard
C02880,Aisha Rahman,Female,48,Dammam,Value
C02881,Lina Farooq,Female,29,Taif,Value
C02882,Khalid Rahman,Female,23,Taif,Value
C02883,Amal Ali,Female,56,Taif,Value
C02884,Mohammed Abdullah,Female,30,Khobar,Standard
C02885,Aisha Yousuf,Female,40,Medina,Standard
C02886,Sara Khan,Female,50,Taif,Standard
C02887,Khalid Mahmoud,Female,24,Riyadh,Standard
C02888,Sara Ali,Male,63,Riyadh,Value
C02889,Abdullah Abdullah,Female,29,Jeddah,Standard
C02890,Nora Malik,Male,53,Khobar,Standard
C02891,Abdullah Ansari,Female,36,Medina,Standard
C02892,Ahmed Ahmed,Male,36,Khobar,Value
C02893,Omar Mahmoud,Male,50,Dammam,Value
C02894,Ahmed Saleh,Female,63,Taif,Standard
C02895,Mohammed Hassan,Male,35,Medina,Standard
C02896,Hassan Yousuf,Male,21,Jeddah,Standard
C02897,Sara Ahmed,Female,44,Khobar,Standard
C02898,Faisal Mahmoud,Female,66,Taif,Value
C02899,Mohammed Ibrahim,Male,28,Dammam,Standard
C02900,Abdullah Rahman,Female,42,Taif,Standard
C02901,Sara Ibrahim,Female,23,Taif,Standard
C02902,Maryam Yousuf,Male,52,Khobar,Standard
C02903,Reem Ahmed,Male,24,Jeddah,Standard
C02904,Maryam Ibrahim,Male,41,Mecca,Standard
C02905,Nora Ali,Male,27,Riyadh,Premium
C02906,Omar Farooq,Female,40,Mecca,Standard
C02907,Hassan Yousuf,Male,56,Khobar,Standard
C02908,Ibrahim Rahman,Female,58,Taif,Standard
C02909,Amal Yousuf,Female,37,Medina,Premium
C02910,Faisal Ahmed,Female,35,Taif,Standard
C02911,Abdullah Saeed,Male,43,Medina,Standard
C02912,Fatimah Rahman,Male,24,Medina,Standard
C02913,Abdullah Abdullah,Male,40,Mecca,Standard
C02914,Omar Ali,Male,23,Dammam,Value
C02915,Abdullah Farooq,Female,63,Jeddah,Standard
C02916,Khalid Abdullah,Female,27,Mecca,Standard
C02917,Hassan Saeed,Male,28,Khobar,Standard
C02918,Huda Khan,Male,51,Jeddah,Standard
C02919,Yousef Ibrahim,Female,50,Medina,Value
C02920,Hassan Ibrahim,Male,30,Medina,Premium
C02921,Maha Ansari,Male,19,Jeddah,Premium
C02922,Maha Saleh,Male,65,Dammam,Standard
C02923,Fatimah Saeed,Male,35,Jeddah,Premium
C02924,Aisha Abdullah,Female,66,Mecca,Standard
C02925,Aisha Yousuf,Male,18,Riyadh,Standard
C02926,Nora Al-Qahtani,Male,25,Medina,Standard
C02927,Lina Ahmed,Male,62,Dammam,Premium
C02928,Lina Saleh,Male,55,Dammam,Standard
C02929,Saad Al-Qahtani,Male,24,Jeddah,Value
C02930,Reem Rahman,Male,64,Taif,Premium
C02931,Nora Farooq,Male,36,Taif,Standard
C02932,Mohammed Ibrahim,Male,35,Taif,Value
C02933,Sara Saeed,Male,64,Mecca,Value
C02934,Nora Khan,Female,40,Medina,Premium
C02935,Lina Ibrahim,Male,60,Taif,Standard
C02936,Ibrahim Saleh,Male,38,Dammam,Premium
C02937,Sara Khan,Male,28,Riyadh,Premium
C02938,Reem Mahmoud,Male,27,Taif,Standard
C02939,Amal Malik,Male,61,Medina,Standard
C02940,Fatimah Farooq,Female,37,Medina,Standard
C02941,Maryam Ibrahim,Female,52,Dammam,Standard
C02942,Maryam Mahmoud,Female,37,Jeddah,Value
C02943,Faisal Al-Qahtani,Female,33,Mecca,Value
C02944,Faisal Ansari,Male,50,Taif,Value
C02945,Khalid Khan,Male,43,Riyadh,Standard
C02946,Abdullah Saeed,Male,70,Taif,Standard
C02947,Maha Hassan,Female,51,Dammam,Standard
C02948,Abdullah Khan,Female,64,Mecca,Value
C02949,Hassan Al-Qahtani,Male,42,Khobar,Standard
C02950,Sara Farooq,Male,47,Dammam,Standard
C02951,Aisha Ansari,Male,51,Riyadh,Value
C02952,Lina Al-Qahtani,Female,53,Taif,Standard
C02953,Mohammed Al-Qahtani,Male,46,Dammam,Standard
C02954,Maha Malik,Male,18,Mecca,Value
C02955,Ibrahim Mahmoud,Female,18,Mecca,Value
C02956,Maryam Abdullah,Female,32,Khobar,Standard
C02957,Khalid Malik,Male,64,Taif,Value
C02958,Omar Saleh,Male,58,Riyadh,Value
C02959,Omar Malik,Male,65,Jeddah,Standard
C02960,Reem Malik,Male,50,Dammam,Standard
C02961,Huda Khan,Male,66,Khobar,Premium
C02962,Sara Saleh,Male,45,Taif,Standard
C02963,Omar Al-Qahtani,Male,36,Jeddah,Value
C02964,Faisal Saleh,Male,29,Riyadh,Standard
C02965,Huda Rahman,Male,50,Taif,Standard
C02966,Faisal Saleh,Male,20,Riyadh,Standard
C02967,Yousef Abdullah,Male,55,Dammam,Standard
C02968,Maha Rahman,Male,64,Taif,Standard
C02969,Maryam Hassan,Female,64,Riyadh,Premium
C02970,Hassan Farooq,Female,41,Medina,Value
C02971,Hassan Saleh,Male,63,Taif,Value
C02972,Ahmed Mahmoud,Male,20,Medina,Standard
C02973,Khalid Yousuf,Female,68,Riyadh,Premium
C02974,Yousef Yousuf,Male,32,Mecca,Premium
C02975,Hassan Ahmed,Female,54,Jeddah,Value
C02976,Ibrahim Ali,Male,45,Riyadh,Value
C02977,Faisal Ansari,Male,66,Dammam,Value
C02978,Reem Rahman,Male,38,Riyadh,Standard
C02979,Yousef Abdullah,Male,35,Taif,Standard
C02980,Hassan Saleh,Male,62,Dammam,Standard
C02981,Ahmed Hassan,Female,28,Medina,Standard
C02982,Ahmed Abdullah,Female,24,Taif,Standard
C02983,Saad Ibrahim,Male,18,Jeddah,Value
C02984,Yousef Mahmoud,Male,36,Dammam,Standard
C02985,Hassan Hassan,Male,65,Jeddah,Value
C02986,Nora Ibrahim,Female,69,Khobar,Standard
C02987,Omar Khan,Female,67,Medina,Standard
C02988,Nora Saleh,Female,38,Riyadh,Standard
C02989,Maryam Mahmoud,Male,33,Riyadh,Standard
C02990,Maha Farooq,Female,55,Khobar,Value
C02991,Mohammed Saeed,Male,46,Dammam,Standard
C02992,Hassan Mahmoud,Male,34,Jeddah,Standard
C02993,Aisha Hassan,Male,26,Riyadh,Standard
C02994,Amal Farooq,Female,57,Riyadh,Standard
C02995,Aisha Malik,Female,33,Jeddah,Value
C02996,Huda Ibrahim,Female,54,Khobar,Standard
C02997,Fatimah Al-Qahtani,Male,27,Medina,Standard
C02998,Faisal Farooq,Female,45,Dammam,Standard
C02999,Yousef Saleh,Male,67,Riyadh,Premium
C03000,Yousef Abdullah,Male,26,Khobar,Premium
C03001,Maryam Ahmed,Male,26,Mecca,Standard
C03002,Fatimah Yousuf,Male,62,Taif,Standard
C03003,Nora Al-Qahtani,Male,48,Riyadh,Standard
C03004,Abdullah Yousuf,Male,47,Jeddah,Standard
C03005,Fatimah Ali,Female,40,Medina,Value
C03006,Aisha Saleh,Female,29,Dammam,Standard
C03007,Hassan Saleh,Male,64,Khobar,Standard
C03008,Ibrahim Farooq,Female,25,Dammam,Premium
C03009,Huda Khan,Female,70,Khobar,Standard
C03010,Faisal Al-Qahtani,Male,24,Khobar,Value
C03011,Sara Hassan,Male,39,Khobar,Standard
C03012,Hassan Yousuf,Female,57,Mecca,Standard
C03013,Abdullah Ali,Male,46,Riyadh,Standard
C03014,Mohammed Mahmoud,Male,23,Taif,Standard
C03015,Ahmed Abdullah,Male,18,Khobar,Value
C03016,Omar Malik,Female,24,Khobar,Standard
C03017,Mohammed Rahman,Male,24,Medina,Value
C03018,Hassan Khan,Male,20,Riyadh,Value
C03019,Faisal Ibrahim,Female,64,Mecca,Standard
C03020,Ahmed Farooq,Female,25,Dammam,Standard
C03021,Lina Abdullah,Female,58,Medina,Standard
C03022,Nora Saeed,Female,40,Khobar,Standard
C03023,Omar Ali,Male,27,Taif,Standard
C03024,Maha Saleh,Male,64,Mecca,Standard
C03025,Sara Farooq,Male,42,Riyadh,Standard
C03026,Maryam Abdullah,Female,36,Jeddah,Premium
C03027,Lina Mahmoud,Male,25,Jeddah,Standard
C03028,Saad Farooq,Female,38,Taif,Value
C03029,Ibrahim Malik,Male,23,Jeddah,Standard
C03030,Khalid Ibrahim,Male,27,Jeddah,Standard
C03031,Omar Abdullah,Male,67,Dammam,Value
C03032,Amal Malik,Male,28,Jeddah,Value
C03033,Nora Farooq,Female,21,Riyadh,Premium
C03034,Maha Al-Qahtani,Male,45,Khobar,Standard
C03035,Hassan Ali,Male,40,Taif,Standard
C03036,Ibrahim Farooq,Male,35,Taif,Standard
C03037,Saad Saleh,Female,35,Medina,Standard
C03038,Abdullah Ali,Male,22,Riyadh,Value
C03039,Lina Yousuf,Male,26,Mecca,Value
C03040,Ahmed Yousuf,Female,62,Riyadh,Premium
C03041,Lina Saleh,Male,65,Khobar,Value
C03042,Mohammed Ali,Male,27,Taif,Premium
C03043,Ibrahim Saeed,Female,34,Riyadh,Value
C03044,Sara Mahmoud,Female,42,Medina,Value
C03045,Reem Ahmed,Male,48,Dammam,Value
C03046,Reem Malik,Female,20,Riyadh,Standard
C03047,Huda Ahmed,Male,51,Khobar,Standard
C03048,Reem Ansari,Male,65,Jeddah,Value
C03049,Ibrahim Rahman,Female,68,Jeddah,Premium
C03050,Reem Saeed,Female,35,Dammam,Premium
C03051,Maryam Ansari,Female,25,Mecca,Standard
C03052,Maha Khan,Male,41,Khobar,Premium
C03053,Reem Abdullah,Female,51,Dammam,Standard
C03054,Maha Al-Qahtani,Male,60,Riyadh,Standard
C03055,Abdullah Al-Qahtani,Female,63,Khobar,Value
C03056,Yousef Ibrahim,Female,44,Jeddah,Standard
C03057,Nora Hassan,Male,48,Jeddah,Standard
C03058,Hassan Yousuf,Male,53,Taif,Standard
C03059,Ibrahim Khan,Male,52,Jeddah,Standard
C03060,Reem Khan,Male,28,Riyadh,Standard
C03061,Ibrahim Ahmed,Female,53,Riyadh,Standard
C03062,Reem Ibrahim,Male,34,Medina,Value
C03063,Amal Saeed,Female,23,Taif,Standard
C03064,Khalid Rahman,Female,37,Medina,Standard
C03065,Ahmed Saleh,Male,47,Taif,Standard
C03066,Reem Ibrahim,Female,39,Medina,Value
C03067,Reem Hassan,Male,27,Taif,Standard
C03068,Ibrahim Ibrahim,Female,33,Jeddah,Standard
C03069,Mohammed Al-Qahtani,Female,69,Jeddah,Value
C03070,Abdullah Mahmoud,Male,19,Taif,Standard
C03071,Amal Malik,Male,34,Jeddah,Value
C03072,Sara Hassan,Male,48,Medina,Standard
C03073,Reem Saleh,Female,39,Dammam,Standard
C03074,Nora Al-Qahtani,Female,33,Khobar,Value
C03075,Lina Saeed,Female,65,Riyadh,Premium
C03076,Maha Saleh,Male,51,Medina,Value
C03077,Fatimah Ansari,Male,53,Medina,Standard
C03078,Faisal Malik,Female,53,Mecca,Value
C03079,Yousef Ibrahim,Male,54,Dammam,Standard
C03080,Nora Al-Qahtani,Female,44,Dammam,Standard
C03081,Fatimah Mahmoud,Female,58,Dammam,Premium
C03082,Ahmed Ali,Male,30,Medina,Standard
C03083,Ibrahim Mahmoud,Male,48,Khobar,Premium
C03084,Ibrahim Mahmoud,Male,30,Khobar,Standard
C03085,Maryam Abdullah,Female,61,Medina,Value
C03086,Omar Saeed,Male,61,Khobar,Standard
C03087,Faisal Ansari,Male,31,Medina,Premium
C03088,Fatimah Mahmoud,Female,27,Khobar,Premium
C03089,Amal Ali,Male,36,Riyadh,Standard
C03090,Amal Malik,Male,31,Riyadh,Standard
C03091,Maha Ali,Male,46,Mecca,Premium
C03092,Maha Al-Qahtani,Male,54,Mecca,Standard
C03093,Lina Al-Qahtani,Male,47,Khobar,Premium
C03094,Hassan Abdullah,Male,35,Khobar,Standard
C03095,Huda Hassan,Male,24,Riyadh,Standard
C03096,Amal Rahman,Female,69,Khobar,Premium
